ip,alpha,total,failed,succeeded,lossProbability,ertt,throughput
www.cam.ac.uk,0.88,29,11,18,0.379310344828,0.294123624897,6.76111582853
www.cam.ac.uk,0.88,49,15,34,0.30612244898,0.284571056752,7.7787052112
www.cam.ac.uk,0.88,69,20,49,0.289855072464,0.279269277806,8.14576759424
www.cam.ac.uk,0.88,89,29,60,0.325842696629,0.275122372626,7.79858348606
www.cam.ac.uk,0.88,109,36,73,0.330275229358,0.282429103675,7.54567647016
www.cam.ac.uk,0.88,129,40,89,0.31007751938,0.278765160594,7.88990898327
www.cam.ac.uk,0.88,149,43,106,0.288590604027,0.282230538214,8.07793830584
www.cam.ac.uk,0.89,9,3,6,0.333333333333,0.316530612038,6.70178574483
www.cam.ac.uk,0.89,29,11,18,0.379310344828,0.294851616998,6.74442255426
www.cam.ac.uk,0.89,49,15,34,0.30612244898,0.284630065803,7.77709254245
www.cam.ac.uk,0.89,69,20,49,0.289855072464,0.279352669206,8.14333594766
www.cam.ac.uk,0.89,89,29,60,0.325842696629,0.275371589209,7.79152561808
www.cam.ac.uk,0.89,109,36,73,0.330275229358,0.282200123395,7.55179911494
www.cam.ac.uk,0.89,129,40,89,0.31007751938,0.278911197664,7.88577785049
www.cam.ac.uk,0.89,149,43,106,0.288590604027,0.282243076803,8.07757944514
www.cam.ac.uk,0.9,9,3,6,0.333333333333,0.315491700189,6.72385467601
www.cam.ac.uk,0.9,29,11,18,0.379310344828,0.295604980063,6.72723407911
www.cam.ac.uk,0.9,49,15,34,0.30612244898,0.28481671037,7.77199609968
www.cam.ac.uk,0.9,69,20,49,0.289855072464,0.279499124217,8.13906891332
www.cam.ac.uk,0.9,89,29,60,0.325842696629,0.275659616147,7.78338452981
www.cam.ac.uk,0.9,109,36,73,0.330275229358,0.281958420858,7.55827272549
www.cam.ac.uk,0.9,129,40,89,0.31007751938,0.279063429142,7.8814760915
www.cam.ac.uk,0.9,149,43,106,0.288590604027,0.282241581745,8.07762223279
